,Name,Full_Address,Website,Plus_Code,Rating,Reviews,URL,longitude,latitude,State,Zipcode,Street,City
55,Sentara Potomac Hospital Emergency: Best Edward L MD,"2300 Opitz Blvd, Woodbridge, VA 22191",sentara.com,"JPP7+RH Woodbridge, VA",,,"https://www.google.com/maps/place/Sentara+Potomac+Hospital+Emergency:+Best+Edward+L+MD/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b655fd2f2fa4a7:0xe3c9d1ad7158cc92!8m2!3d38.6370534!4d-77.2860819?hl=en",-77.286438,38.6369926,VA,22191,2300 Opitz Blvd,Woodbridge
56,Inova Fairfax Hospital,"3300 Gallows Rd, Falls Church, VA 22042",inova.org,"VQ4C+XP Falls Church, Virginia",3.4,462,"https://www.google.com/maps/place/Inova+Fairfax+Hospital/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b64c9ac6b9265f:0xaf05ab4d8e208180!8m2!3d38.8573966!4d-77.2281251?hl=en",-77.2281251,38.8573966,VA,22042,3300 Gallows Rd,Falls Church
57,LewisGale Hospital Pulaski - Emergency Room,"2400 Lee Hwy, Pulaski, VA 24301",,"369V+H4 Pulaski, Virginia",5,1,"https://www.google.com/maps/place/LewisGale+Hospital+Pulaski+-+Emergency+Room/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x884dfcf9a4588811:0x31559152e76d7d2!8m2!3d37.0689058!4d-80.75721?hl=en",-80.7571327,37.0683263,VA,24301,2400 Lee Hwy,Pulaski
58,Dominion Hospital,"2960 Sleepy Hollow road Falls church Va.22044, Oakton, VA 22124",,"WJ3X+PJ Reston, Hunter Mill, VA",,,"https://www.google.com/maps/place/Dominion+Hospital/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b64970ab612a41:0x2aeea048881122fe!8m2!3d38.9042612!4d-77.3508874?hl=en",-77.1580879,38.8700419,VA,22124,2960 Sleepy Hollow road Falls church Va.22044,Oakton
59,VHC Physician Group - Immediate Care,"764 23rd St S, Arlington, VA 22202",vhcphysiciangroup.com,"VW3R+69 Arlington, Mason, VA",5,2,"https://www.google.com/maps/place/VHC+Physician+Group+-+Immediate+Care/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b7b7502c70d167:0xc99ee50721939933!8m2!3d38.8530465!4d-77.0590773?hl=en",-77.0590773,38.8530465,VA,22202,764 23rd St S,Arlington
60,Russell County Medical Center- Emergency Room,"58 Carroll St, Lebanon, VA 24266",msha.com,"VWXC+GJ Lebanon, VA",4,1,"https://www.google.com/maps/place/Russell+County+Medical+Center-+Emergency+Room/@36.8987894,-84.3196646,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x88500504046511d3:0x24ed81e7a712de3e!8m2!3d36.8987894!4d-82.0784537?hl=en",-82.0784537,36.8987894,VA,24266,58 Carroll St,Lebanon
61,Winchester Medical Center,"1840 Amherst St, Winchester, VA 22601",valleyhealthlink.com,"5RV4+JJ Winchester, Virginia",2.7,190,"https://www.google.com/maps/place/Winchester+Medical+Center/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b5ee7328485b79:0x2d3032449e7867ab!8m2!3d39.1940316!4d-78.1934539?hl=en",-78.1933891,39.1942539,VA,22601,1840 Amherst St,Winchester
62,Sentara Potomac Hospital Emergency: Lopez R MD,"2300 Opitz Blvd, Woodbridge, VA 22191",sentara.com,"JPP7+RH Woodbridge, VA",,,"https://www.google.com/maps/place/Sentara+Potomac+Hospital+Emergency:+Lopez+R+MD/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b655fd2f2fa4a7:0xa4d028ff5b65c0a2!8m2!3d38.6370534!4d-77.2860819?hl=en",-77.286438,38.6369926,VA,22191,2300 Opitz Blvd,Woodbridge
63,Carilion New River Valley Medical Center: Emergency Room,"2900 Lamb Cir, Christiansburg, VA 24073",carilionclinic.org,"3FQV+CH Radford, Virginia",2.5,16,"https://www.google.com/maps/place/Carilion+New+River+Valley+Medical+Center:+Emergency+Room/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x884ded8733f36fc7:0xbef6330186fe5007!8m2!3d37.088607!4d-80.5061205?hl=en",-80.5055434,37.088554,VA,24073,2900 Lamb Cir,Christiansburg
64,Sovah Health - Danville,"142 S Main St, Danville, VA 24541",danvilleregional.com,"HHHW+83 Danville, Virginia",1.7,33,"https://www.google.com/maps/place/Sovah+Health+-+Danville/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x8852b367d44d5305:0xe8ebff9d598e2f2b!8m2!3d36.5783666!4d-79.4047591?hl=en",-79.4055025,36.5776731,VA,24541,142 S Main St,Danville
65,National Association of Urban Hospital,"21351 Gentry Dr # 210, Sterling, VA 20166",nauh.org,"2HGV+29 Sterling, Virginia",,,"https://www.google.com/maps/place/National+Association+of+Urban+Hospital/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b639beb828a259:0xc716944ee3e95122!8m2!3d39.0250908!4d-77.4065373?hl=en",-77.407372,39.0249579,VA,20166,21351 Gentry Dr # 210,Sterling
66,Inova Heart and Vascular Institute - Inova Loudoun Hospital,"44035 Riverside Pkwy #120, Leesburg, VA 20176",inovaheart.org,"3GGC+3J Leesburg, Virginia",,,"https://www.google.com/maps/place/Inova+Heart+and+Vascular+Institute+-+Inova+Loudoun+Hospital/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b63c0c3dca5fbd:0xbcacea0210b1c143!8m2!3d39.0752456!4d-77.4784839?hl=en",-77.4784839,39.0752456,VA,20176,44035 Riverside Pkwy #120,Leesburg
67,LewisGale Medical Center Cave Spring ER,"2706 Ogden Rd, Roanoke, VA 24018",lewisgale.com,"62G9+RQ Roanoke, Virginia",3.4,126,"https://www.google.com/maps/place/LewisGale+Medical+Center+Cave+Spring+ER/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x884d0d0204501705:0xbe3ff248ac32f7d6!8m2!3d37.227074!4d-79.980531?hl=en",-79.9804116,37.2270499,VA,24018,2706 Ogden Rd,Roanoke
68,Martinsburg VA Medical Center Emergency Room,"510 Butler Ave, Martinsburg, WV 25405",martinsburg.va.gov,"C39Q+2R Baker Heights, Tuscarora, WV",4.7,3,"https://www.google.com/maps/place/Martinsburg+VA+Medical+Center+Emergency+Room/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89c9ff46a2877cbf:0x9bf11a1a5a8beb9!8m2!3d39.4175089!4d-77.9104953?hl=en",-77.9111682,39.4175143,WV,25405,510 Butler Ave,Martinsburg
69,Adventist HealthCare Germantown Emergency Center,"19731 Germantown Rd, Germantown, MD 20874",adventisthealthcare.com,"5PHP+RH Germantown, Maryland",2.9,76,"https://www.google.com/maps/place/Adventist+HealthCare+Germantown+Emergency+Center/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b62c151122a343:0xd36cf15407496fb6!8m2!3d39.1795929!4d-77.2635637?hl=en",-77.2635936,39.1796122,MD,20874,19731 Germantown Rd,Germantown
70,Wythe County Community Hospital: Emergency Room,"600 W Ridge Rd, Wytheville, VA 24382",wcch.org,"XW33+R5 Wytheville, Virginia",1.3,3,"https://www.google.com/maps/place/Wythe+County+Community+Hospital:+Emergency+Room/@36.9546201,-83.3382151,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x8851e147d5332241:0xcff444747ef98aff!8m2!3d36.9546201!4d-81.0970042?hl=en",-81.0968748,36.9547734,VA,24382,600 W Ridge Rd,Wytheville
71,Riverside Walter Reed Hospital: Emergency Room,"7519 Hospital Dr, Gloucester, VA 23061",riversideonline.com,"CF95+W2 Gloucester, Virginia",2,4,"https://www.google.com/maps/place/Riverside+Walter+Reed+Hospital:+Emergency+Room/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b09c7e6ff7fb2f:0x4a79dac27bf7a7f1!8m2!3d37.4198267!4d-76.5423821?hl=en",-76.5417849,37.4197332,VA,23061,7519 Hospital Dr,Gloucester
72,Novant Health UVA Culpeper Medical Center,"501 Sunset Ln, Culpeper, VA 22701",novanthealthuva.org,"FX4P+3Q Culpeper, Virginia",3.1,51,"https://www.google.com/maps/place/Novant+Health+UVA+Culpeper+Medical+Center/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b426acbac8c09b:0x1c2ec5f0397e22!8m2!3d38.4551574!4d-78.0130738?hl=en",-78.013588,38.455683,VA,22701,501 Sunset Ln,Culpeper
73,LewisGale Hospital Montgomery: Emergency Room,"3700 S Main St, Blacksburg, VA 24060",,"5HQQ+2P Blacksburg, Virginia",2.7,32,"https://www.google.com/maps/place/LewisGale+Hospital+Montgomery:+Emergency+Room/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x884d94f568bf3f4b:0x14e2d3ab4ad1819f!8m2!3d37.1876155!4d-80.4107005?hl=en",-80.4108939,37.1872989,VA,24060,3700 S Main St,Blacksburg
74,Memorial Hospital of Martinsville & Henry County: Emergency Room,"320 Hospital Dr, Martinsville, VA 24115",martinsvillehospital.com,"M4XM+M9 Martinsville, Virginia",3,2,,-79.8654633,36.6984704,VA,24115,320 Hospital Dr,Martinsville
75,Inova Children's Hospital,"3300 Gallows Rd, Falls Church, VA 22042",inovachildrens.org,"VQ4F+J4 Falls Church, Virginia",4.2,55,"https://www.google.com/maps/place/Inova+Children's+Hospital/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b64c9ac6b9265f:0x9f5b1b61e3b42608!8m2!3d38.8565446!4d-77.2271996?hl=en",-77.2281251,38.8573966,VA,22042,3300 Gallows Rd,Falls Church
76,Sentara Northern Virginia Medical Center,"2300 Opitz Blvd, Woodbridge, VA 22191",sentara.com,"JPP7+QM Woodbridge, VA",2.3,281,"https://www.google.com/maps/place/Sentara+Northern+Virginia+Medical+Center/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b655e2c542047d:0x3d9cacb682fab9b5!8m2!3d38.6369431!4d-77.2858313?hl=en",-77.286438,38.6369926,VA,22191,2300 Opitz Blvd,Woodbridge
77,Inova HealthPlex - Franconia/Springfield,"6355 Walker Ln, Alexandria, VA 22310",inova.org,"QR8Q+VM Franconia, Lee, VA",4,8,"https://www.google.com/maps/place/Inova+HealthPlex+-+Franconia%2FSpringfield/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b7ad6547e3a3ab:0x5eaef1c495e96e04!8m2!3d38.7671869!4d-77.1607552?hl=en",-77.1608289,38.7671668,VA,22310,6355 Walker Ln,Alexandria
78,VCU Health Community Memorial Hospital: Emergency Room,"1755 N Mecklenburg Ave, La Crosse, VA 23950",vcu-cmh.org,"PVXW+47 South Hill, Virginia",2.1,7,"https://www.google.com/maps/place/VCU+Health+Community+Memorial+Hospital:+Emergency+Room/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b20868ffffffff:0xd118e61901c0fe0d!8m2!3d36.7478223!4d-78.1043607?hl=en",-78.1043607,36.7478223,VA,23950,1755 N Mecklenburg Ave,La Crosse
79,StoneSprings Hospital Center,"24440 Stone Springs Blvd, Dulles, VA 20166",stonespringshospital.com,"WFR4+3J Dulles, VA",4,345,"https://www.google.com/maps/place/StoneSprings+Hospital+Center/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b641cad6a46c65:0x48e7068765254f8e!8m2!3d38.9402349!4d-77.5434678?hl=en",-77.5424483,38.9404382,VA,20166,24440 Stone Springs Blvd,Dulles
80,Riverside Tappahannock Hospital- Emergency Room,"618 Hospital Rd, Tappahannock, VA 22560",,"W42C+CF Tappahannock, VA",,,"https://www.google.com/maps/place/Riverside+Tappahannock+Hospital-+Emergency+Room/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b0cb24111323d9:0x603da82d88468b61!8m2!3d37.9010973!4d-76.8788474?hl=en",-76.8782475,37.9009216,VA,22560,618 Hospital Rd,Tappahannock
81,Children's Hospital of The King's Daughters Emergency Room,"601 Children's Ln, Norfolk, VA 23507",chkd.org,"VM7X+38 Norfolk, Virginia",2.5,21,"https://www.google.com/maps/place/Children's+Hospital+of+The+King's+Daughters+Emergency+Room/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89ba9869c6ffffff:0x73dd681ca2a36264!8m2!3d36.8627209!4d-76.3017207?hl=en",-76.3020325,36.8621682,VA,23507,601 Children's Ln,Norfolk
82,Sentara Halifax Regional Hospital Emergency Room,"2204 Wilborn Ave, South Boston, VA 24592",sentara.com,"P36P+R8 South Boston, Virginia",3,2,"https://www.google.com/maps/place/Sentara+Halifax+Regional+Hospital+Emergency+Room/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89ad63e9afd013b5:0x455435525d463060!8m2!3d36.7120691!4d-78.9142323?hl=en",-78.9141935,36.7124805,VA,24592,2204 Wilborn Ave,South Boston
83,Potomac Hospital,"2300 Opitz Blvd, Woodbridge, VA 22191",sentara.com,"JPM8+RG Woodbridge, VA",3,19,"https://www.google.com/maps/place/Potomac+Hospital/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b655fd2f2fa4a7:0x584854c2fa784ee1!8m2!3d38.6345618!4d-77.283636?hl=en",-77.286438,38.6369926,VA,22191,2300 Opitz Blvd,Woodbridge
84,Bon Secours Maryview Medical Center Emergency Department,"3636 High St, Portsmouth, VA 23707",bonsecours.com,"RMP3+C4 Portsmouth, Virginia",2.2,5,"https://www.google.com/maps/place/Bon+Secours+Maryview+Medical+Center+Emergency+Department/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89baa20e21cd7889:0x396997f1e3385fc2!8m2!3d36.8360332!4d-76.3472422?hl=en",-76.3472422,36.8360332,VA,23707,3636 High St,Portsmouth
85,Novant Health UVA Prince William Medical Center,"8700 Sudley Rd, Manassas, VA 20110",novanthealthuva.org,"QG87+V2 Manassas, Virginia",2.5,218,"https://www.google.com/maps/place/Novant+Health+UVA+Prince+William+Medical+Center/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b65c6161147a75:0x959538e9448d50e0!8m2!3d38.7672467!4d-77.4874134?hl=en",-77.4872257,38.7671914,VA,20110,8700 Sudley Rd,Manassas
86,Inova HealthPlex – Ashburn,"22505 Landmark Ct, Ashburn, VA 20148",,"XGW9+2M Ashburn, Virginia",2,8,"https://www.google.com/maps/place/Inova+HealthPlex+%E2%80%93+Ashburn/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b63f486d7426b9:0xd394837168d4d513!8m2!3d38.9950004!4d-77.4807998?hl=en",-77.4808851,38.9951129,VA,20148,22505 Landmark Ct,Ashburn
87,Inova,"1603 Village Market Blvd SE, Leesburg, VA 20175",inova.org,"3FQG+8X Leesburg, Virginia",,,"https://www.google.com/maps/place/Inova/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b63db6b6226741:0x970134382dd6b847!8m2!3d39.0883514!4d-77.5225289?hl=en",-77.5250827,39.0896547,VA,20175,1603 Village Market Blvd SE,Leesburg
88,Sentara Belleharbour: Emergency Room,"3920 Bridge Rd, Suffolk, VA 23435",sentara.com,"VH72+R2 Suffolk, Virginia",3.6,7,"https://www.google.com/maps/place/Sentara+Belleharbour:+Emergency+Room/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89ba9ff95152f9b7:0x53633386c5e04f2a!8m2!3d36.8645778!4d-76.4499217?hl=en",-76.4499069,36.8645947,VA,23435,3920 Bridge Rd,Suffolk
89,Bedford Memorial Hospital: Emergency Room,"1613 Oakwood St, Bedford, VA 24523",bedfordmemorial.org,"9F2J+HX Bedford, Center, VA",,,"https://www.google.com/maps/place/Bedford+Memorial+Hospital:+Emergency+Room/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x884d2fd2f06aaaab:0xc2f03903663647c1!8m2!3d37.3514019!4d-79.5175735?hl=en",-79.5175735,37.3514019,VA,24523,1613 Oakwood St,Bedford
90,Bon Secours Health Center : Emergency Room,"5818 Harbour View Blvd, Suffolk, VA 23435",,"VH95+H5 Suffolk, Virginia",2.4,24,"https://www.google.com/maps/place/Bon+Secours+Health+Center+:+Emergency+Room/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89ba9ff1d50383a3:0x1c5920ac58d16c06!8m2!3d36.8688897!4d-76.4420715?hl=en",-76.4429499,36.8693984,VA,23435,5818 Harbour View Blvd,Suffolk
91,Chesapeake Regional Medical Center Emergency Room,"736 N Battlefield Blvd, Chesapeake, VA 23320",chesapeakeregional.com,"PQW3+69 Chesapeake, Virginia",2.5,54,"https://www.google.com/maps/place/Chesapeake+Regional+Medical+Center+Emergency+Room/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89babb6095ddda63:0x8701f9673a5cf23b!8m2!3d36.7455791!4d-76.246595?hl=en",-76.2457816,36.746263,VA,23320,736 N Battlefield Blvd,Chesapeake
92,LewisGale Hospital Alleghany: Emergency Room,"1 Arh Ln, Low Moor, VA 24457",lewisgale.com,"Q4R9+PJ Low Moor, Jackson River, VA",,,"https://www.google.com/maps/place/LewisGale+Hospital+Alleghany:+Emergency+Room/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x884cee79452e3cd7:0x85352c8932450e68!8m2!3d37.7917929!4d-79.8809172?hl=en",-79.8809581,37.7919344,VA,24457,1 Arh Ln,Low Moor
93,Bon Secours St. Francis Medical Center Emergency Room,"13710 St Francis Blvd, Midlothian, VA 23114",bonsecours.com,"F88R+M8 Charter Colony, Virginia",2.3,7,"https://www.google.com/maps/place/Bon+Secours+St.+Francis+Medical+Center+Emergency+Room/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b17185edf39e25:0x952fb859dd79e6f6!8m2!3d37.4666452!4d-77.6591872?hl=en",-77.6592669,37.4667786,VA,23114,13710 St Francis Blvd,Midlothian
94,Spotsylvania Regional Medical Center,"4600 Spotsylvania Pkwy, Fredericksburg, VA 22408",spotsrmc.com,"6G83+XJ Fredericksburg, Virginia",3.9,497,"https://www.google.com/maps/place/Spotsylvania+Regional+Medical+Center/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b6c6c72b505831:0xc9c96a2de2857165!8m2!3d38.2174562!4d-77.4958841?hl=en",-77.4961447,38.2181996,VA,22408,4600 Spotsylvania Pkwy,Fredericksburg
95,Fauquier Health,"500 Hospital Dr, Warrenton, VA 20186",fauquierhealth.org,"P56R+WF Warrenton, Center, VA",2.4,75,"https://www.google.com/maps/place/Fauquier+Health/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b67db9f9437db7:0x35cedcdc31dc1967!8m2!3d38.7122956!4d-77.8087981?hl=en",-77.8090274,38.7124465,VA,20186,500 Hospital Dr,Warrenton
96,Carilion Stonewall Jackson Hospital: Emergency Room,"1 Health Cir, Lexington, VA 24450",carilionclinic.org,"QHH5+JF Lexington, Virginia",1.7,3,"https://www.google.com/maps/place/Carilion+Stonewall+Jackson+Hospital:+Emergency+Room/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x884ccbbdf5acd55b:0xa3fa8f61f448f2a1!8m2!3d37.7790083!4d-79.4413019?hl=en",-79.4412043,37.7788688,VA,24450,1 Health Cir,Lexington
97,Centra Southside Community Hospital: Emergency Room,"800 Oak St, Farmville, VA 23901",centrahealth.com,"8H2W+VJ Farmville, Virginia",,,"https://www.google.com/maps/place/Centra+Southside+Community+Hospital:+Emergency+Room/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b24ebf74ffffff:0x41b6aeb0520fd26c!8m2!3d37.302246!4d-78.4034182?hl=en",-78.4039938,37.3021655,VA,23901,800 Oak St,Farmville
98,Southside Emergency Care Center at Colonial Heights,"60 E Roslyn Ct, Colonial Heights, VA 23834",bonsecours.com,"6JR4+JF Colonial Heights, Virginia",2.3,51,"https://www.google.com/maps/place/Southside+Emergency+Care+Center+at+Colonial+Heights/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b1a77c138c346b:0x255dffc5ecc3ca2a!8m2!3d37.241509!4d-77.3938515?hl=en",-77.3938515,37.241509,VA,23834,60 E Roslyn Ct,Colonial Heights
99,Sentara Obici Hospital Emergency Room,"2800 Godwin Blvd, Suffolk, VA 23434",sentara.com,"QCF9+FF Suffolk, Virginia",1,2,"https://www.google.com/maps/place/Sentara+Obici+Hospital+Emergency+Room/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b00e92323901c3:0xd0b065e8c242f003!8m2!3d36.7736511!4d-76.5813668?hl=en",-76.5812482,36.7727954,VA,23434,2800 Godwin Blvd,Suffolk
100,Sentara Port Warwick: Emergency Room,"11803 Jefferson Ave, Newport News, VA 23606",sentara.com,"3GP8+2X Newport News, Virginia",1.9,9,"https://www.google.com/maps/place/Sentara+Port+Warwick:+Emergency+Room/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b078ed83c00d6d:0x6f132b8c2bf837e3!8m2!3d37.085121!4d-76.482601?hl=en",-76.4826061,37.0851238,VA,23606,11803 Jefferson Ave,Newport News
101,TriCities Emergency Center,"1700 Temple Pkwy, Prince George, VA 23875",tricitieser.com,"7J2H+9H Prince George, Virginia",2.8,143,"https://www.google.com/maps/place/TriCities+Emergency+Center/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b1a88444ff9843:0x1111ac0b3b3d10cf!8m2!3d37.2509466!4d-77.3711126?hl=en",-77.3711129,37.2509495,VA,23875,1700 Temple Pkwy,Prince George
102,Centra Health: Emergency Room,"1901 Tate Springs Rd, Lynchburg, VA 24501",centrahealth.com,"CR9H+3H Lynchburg, Virginia",2.6,5,"https://www.google.com/maps/place/Centra+Health:+Emergency+Room/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b2d99703c2c7cd:0x66edb628f60d7d33!8m2!3d37.4177048!4d-79.1711115?hl=en",-79.1717596,37.4166183,VA,24501,1901 Tate Springs Rd,Lynchburg
103,West Creek Emergency Center,"12720 Tuckahoe Creek Ct, Richmond, VA 23238",westcreeker.com,"J8GQ+CQ Richmond, Virginia",4,65,"https://www.google.com/maps/place/West+Creek+Emergency+Center/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b16968d5e39f4f:0xc2eab65af1dafd42!8m2!3d37.6260055!4d-77.660594?hl=en",-77.6606368,37.6259737,VA,23238,12720 Tuckahoe Creek Ct,Richmond
104,Riverside Regional Medical Center Emergency Room,"500 J Clyde Morris Blvd, Newport News, VA 23601",riversideonline.com,"3G78+2Q Newport News, Virginia",1.7,35,"https://www.google.com/maps/place/Riverside+Regional+Medical+Center+Emergency+Room/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b0785ccd9b97f7:0x80c03c2d4d15b467!8m2!3d37.0626107!4d-76.4830208?hl=en",-76.4833383,37.0634596,VA,23601,500 J Clyde Morris Blvd,Newport News
105,Novant Health UVA Haymarket Medical Center,"15225 Heathcote Blvd, Haymarket, VA 20169",novanthealthuva.org,"R9C5+83 Haymarket, Gainesville, VA",2.8,111,"https://www.google.com/maps/place/Novant+Health+UVA+Haymarket+Medical+Center/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89b6661b3eb1b2ed:0x677327a10eaaebd8!8m2!3d38.8208595!4d-77.6422741?hl=en",-77.6424818,38.8207582,VA,20169,15225 Heathcote Blvd,Haymarket
106,Sentara Norfolk General Hospital Emergency Room,"600 Gresham Dr, Norfolk, VA 23507",sentara.com,"VM6W+H9 Norfolk, Virginia",1.4,12,"https://www.google.com/maps/place/Sentara+Norfolk+General+Hospital+Emergency+Room/@39.0204529,-79.6700073,7z/data=!4m9!1m3!2m2!1semergency+room+virginia!6e2!3m4!1s0x89ba9868376a4edf:0x2b77f04b47571cd2!8m2!3d36.8614543!4d-76.3040083?hl=en",-76.3035324,36.8623753,VA,23507,600 Gresham Dr,Norfolk
